id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
52187,52338,92354,4176,,,,10.696747,68.443499,157.4803,-29.43,-24.78,5.0,5.740,-0.246,K3III,1.315,-54.525856,19.361030,146.465493,-0.00001083,0.00002769,-0.00000219,2.800401731544171,1.1945644178027375,-0.00000014268066618750002,-0.00000012013683,,,UMa,1,52187,,109.24460532267929,,,
52189,52340,93237,4206,,,,10.697657,-79.783288,284.0909,-17.50,5.82,18.0,5.970,-1.297,B5IV,-0.071,-47.489079,16.849736,-279.586489,-0.00000245,0.00002644,-0.00001670,2.8006400976290515,-1.392481063108635,-0.00000008484239409722223,0.000000028216156,,,Cha,1,52189,,287.6073628863028,DR,6.007,5.957
52202,52353,92424,4178,,38    UMa,,10.699080,65.716280,69.5410,-162.71,-75.04,-11.0,5.120,0.909,K2IIIvar,1.207,-26.956275,9.553326,63.387934,0.00000095,0.00005786,-0.00002066,2.8010125546470284,1.1469654517133812,-0.0000007888403396319445,-0.000000363804185,,38,UMa,1,52202,,37.705091583339296,,,
52219,52370,92938,4196,,,,10.703926,-64.466426,139.0821,-17.75,11.27,24.0,4.760,-0.956,B3V,-0.139,-56.531903,19.953693,-125.498543,-0.00001246,0.00001709,-0.00001887,2.8022812740237524,-1.125151395913116,-0.0000000860544282986111,0.000000054638501,,,Car,1,52219,,210.0873969240989,V518,4.807,4.647
52254,52405,92964,4198,,,,10.711269,-59.215759,100000.0000,-6.48,2.32,-2.0,5.360,-14.640,B2.5Ia,0.213,-48295.203265,16942.054838,-85910.069932,0.00012911,0.00328371,0.00057737,2.804203781110643,-1.0335099625828263,-0.0000000314159265,0.000000011247677,,,Car,1,52254,,62517269.27756874,V519,5.394,5.314
52256,52407,92845,4194,,,,10.711997,-32.715673,187.2659,-30.95,-0.12,4.0,5.630,-0.732,A0V,0.006,-148.685744,52.127434,-101.211713,0.00000610,0.00002763,-0.00000230,2.804394367063951,-0.5709962170905399,-0.00000015004983413194444,-0.000000000581776,,,Ant,1,52256,,170.92280052343324,,,
52268,52419,93030,4199,,The Car,,10.715949,-64.394450,139.6648,-18.87,12.06,24.0,2.740,-2.985,B0Vp,-0.220,-56.980945,19.910719,-125.948607,-0.00001275,0.00001799,-0.00001861,2.805428832512012,-1.1238951714003713,-0.00000009148434152083334,0.000000058468529,The,,Car,1,52268,,1361.4446824659497,,,
52271,52422,92769,4189,,40    LMi,,10.717191,26.325577,48.3793,-99.56,-49.34,10.0,5.510,2.087,A4Vn,0.160,-40.939443,14.290408,21.454873,-0.00000580,0.00002676,-0.00000584,2.805754116545622,0.4594680019381463,-0.000000482680500361111,-0.000000239207069,,40,LMi,1,52271,,12.740896859191105,,,
52274,52425,92523,4181,,,,10.717789,69.076214,128.0410,0.28,-12.86,-0.4,5.010,-0.527,K3III,1.406,-43.174543,15.062996,119.597499,-0.00000696,0.00000224,-0.00000323,2.8059105358779353,1.2056073674634087,0.0000000013574783055555555,-0.000000062347039,,,UMa,1,52274,,141.51419329314288,,,
52301,52452,92841,4193,,35    Sex,,10.722478,4.747669,169.4915,19.69,-32.96,-6.0,5.770,-0.376,K3III+...,1.168,-159.550516,55.445349,14.028412,-0.00000165,-0.00001655,-0.00002750,2.80713809627337,0.08286246379734624,0.00000009545981370138891,-0.000000159794589,,35,Sex,1,52301,,123.14024122062172,,,
52306,52457,92825,4192,,41    LMi,,10.723600,23.188404,70.2741,-116.66,8.27,19.0,5.080,0.846,A3Vn,0.042,-61.024025,21.186368,27.670908,-0.00000279,0.00004304,0.00001024,2.807432041143152,0.40471400582329625,-0.0000005655836397361111,0.000000040094091,,41,LMi,1,52306,,39.95765566188054,,,
52317,52468,93070,4200,,,,10.725639,-60.566619,349.6503,-15.22,3.12,9.0,4.580,-3.138,K3Ib,1.700,-162.347956,56.267084,-304.520188,-0.00000018,0.00002737,-0.00000542,2.807965603349381,-1.0570869246458725,-0.00000007378864218055557,0.000000015126186,,,Car,1,52317,,1567.4727518004374,V520,4.604,4.534
52318,52469,92787,4191,,,,10.725822,46.203877,37.0920,-268.17,-66.06,4.0,5.180,2.334,F5III,0.324,-24.256061,8.405555,26.773293,0.00000501,0.00004930,-0.00000527,2.8080137599075874,0.8064097796557262,-0.0000013001248471458333,-0.000000320267917,,,UMa,1,52318,,10.148456628180952,,,
52327,52478,92728,4187,,39    UMa,,10.728702,57.199203,113.3787,17.38,-51.66,-15.0,5.790,0.517,A0Vs,-0.038,-58.048933,20.066571,95.301382,-0.00001782,-0.00000395,-0.00002828,2.8087676032804048,0.9983144195209638,0.00000008426061768055556,-0.000000250454747,,39,UMa,1,52327,,54.100340686346755,,,
52336,52487,93163,4204,,,,10.730890,-64.249042,359.7122,-16.35,4.05,11.0,5.740,-2.040,B3:V,0.012,-147.733705,50.974659,-323.989621,-0.00000133,0.00003062,-0.00000706,2.809340499413428,-1.1213573211941525,-0.00000007926703677083334,0.000000019634954,,,Car,1,52336,,570.1642722807478,,,
52351,52502,93194,4205,,,,10.735258,-63.961072,150.8296,-17.06,11.97,26.0,4.800,-1.092,B5Vn,-0.134,-62.615070,21.524887,-135.520000,-0.00001442,0.00001815,-0.00002005,2.8104838492943784,-1.1163312912182761,-0.00000008270921390277777,0.000000058032197,,,Car,1,52351,,238.1222623276841,,,
52426,52577,92839,4195,,,,10.751118,67.411384,380.2281,4.38,0.74,-5.0,5.950,-1.950,C5II,2.382,-138.313004,46.905745,351.059450,0.00000046,-0.00000868,-0.00000420,2.814636135804843,1.1765506033916837,0.000000021234839208333335,0.000000003587621,,,UMa,1,52426,,524.8074602497728,VY,6.086,5.856
52443,52595,93779,4231,,Del1Cha,,10.754546,-80.469597,106.8376,-17.40,-30.30,11.0,5.460,0.316,K0III,0.957,-16.757188,5.666137,-105.363112,0.00001578,0.00000418,-0.00001369,2.815533507871171,-1.404459412362269,-0.00000008435758041666667,-0.000000146898545,Del-1,,Cha,1,52443,,65.10284984348614,,,
52481,52633,93845,4234,,Del2Cha,,10.763087,-80.540188,107.5269,-37.33,6.19,23.0,4.450,-0.708,B2.5IV,-0.188,-16.754133,5.623468,-106.064858,-0.00000049,0.00002069,-0.00002267,2.817769639416714,-1.4056914554127975,-0.00000018098094695138888,0.000000030009966,Del-2,,Cha,1,52481,,167.18603572044654,,,
52486,52638,93152,4203,,42    LMi,,10.764416,30.682313,117.2333,-26.61,-36.43,12.0,5.360,0.015,A1Vn,-0.050,-95.592901,32.047608,59.821566,-0.00001522,0.00002105,-0.00001154,2.8181174441719468,0.5355073905957988,-0.00000012900892039583333,-0.000000176617623,,42,LMi,1,52486,,85.90135215053961,,,
52526,52678,93540,4219,,,,10.771269,-64.514559,145.9854,-15.83,10.88,32.0,5.330,-0.492,B7:V,-0.096,-59.592881,19.859745,-131.780499,-0.00001641,0.00001728,-0.00002623,2.819911685472451,-1.12599147545738,-0.00000007674600563194444,0.000000052747728,,,Car,1,52526,,137.0250597124245,,,
52534,52686,93257,4208,,51    Leo,,10.773484,18.891523,57.2082,94.06,-40.64,-6.0,5.500,1.713,K3III,1.134,-51.360044,17.082951,18.522707,-0.00000619,-0.00002543,-0.00001265,2.8204914811377946,0.32971927600255874,0.0000004560157479305556,-0.000000197028279,,51,Leo,1,52534,,17.98042695177437,,,
52537,52689,93291,4209,,52    Leo,,10.773689,14.194645,88.1057,-125.33,-64.92,35.0,5.490,0.765,G4III:,0.908,-81.051683,26.953944,21.605073,-0.00002249,0.00006389,-0.00001810,2.820545131351374,0.24774328801589124,-0.0000006076169858402778,-0.000000314741041,,52,Leo,1,52537,,43.05266104917108,,,
52549,52701,93549,4220,,,,10.774889,-64.263242,145.9854,-16.98,9.16,12.0,5.230,-0.592,B7IV,-0.077,-60.159580,19.985280,-131.503543,-0.00000681,0.00001492,-0.00000824,2.820859386688074,-1.1216051524218364,-0.00000008232136295833334,0.000000044408933,,,Car,1,52549,,150.24499029989144,,,
52575,52727,93497,4216,,Mu  Vel,,10.779488,-49.420255,35.9195,62.55,-53.57,6.0,2.690,-0.087,G5III SB,0.901,-22.183186,7.339648,-27.280949,-0.00000048,-0.00001131,-0.00001073,2.8220634854458755,-0.86254617150352,0.0000003032509571875,-0.000000259714688,Mu,,Vel,1,52575,,94.36262202767266,,,
52584,52736,93607,4222,,,,10.780898,-64.383474,147.2754,-18.61,9.33,16.0,4.870,-0.971,B3IV,-0.149,-60.458367,19.978993,-132.799515,-0.00000825,0.00001672,-0.00001188,2.822432527541523,-1.123703609210235,-0.00000009022382595138888,0.000000045233116,,,Car,1,52584,,213.01000374112502,,,
52585,52737,93397,4214,,,,10.781127,-17.296874,63.1313,-16.03,-17.91,-14.0,5.440,1.439,A3V,0.112,-57.233334,18.909394,-18.770337,0.00001607,-0.00000014,-0.00000098,2.822492321988211,-0.3018873967636375,-0.00000007771563299305557,-0.00000008683013,,,Hya,1,52585,,23.141952615112523,,,
52590,52742,93563,4221,,,,10.782634,-56.757192,161.2903,-21.25,-0.58,31.0,5.140,-0.898,B8/B9III,-0.080,-83.965025,27.704628,-134.896177,-0.00001094,0.00002111,-0.00002676,2.8228869755495625,-0.9905998766042913,-0.00000010302290711805556,-0.000000002811919,,,Vel,1,52590,,199.15902890576118,,,
52673,52827,93737,4228,,,,10.801503,-59.919163,100000.0000,-7.58,2.71,-24.0,5.980,-14.020,A0Ia,0.274,-47675.070426,15469.846722,-86531.910064,0.00006453,0.00384224,0.00067971,2.827826916447326,-1.0457866720385625,-0.000000036748876986111106,0.00000001313845,,,Car,1,52673,,35318316.979195625,V522,6.029,5.949
52687,52841,93657,4225,,,,10.803921,-31.687850,143.0615,-29.19,1.61,21.0,5.870,0.092,A1V,0.028,-115.814849,37.499169,-75.149048,-0.00001171,0.00002507,-0.00001033,2.828459836725258,-0.553057316701875,-0.00000014151711335416668,0.0000000078055,,,Hya,1,52687,,80.02026771193327,,,
52709,52863,93655,4224,,,,10.811266,-1.958896,167.5042,-18.58,7.93,3.0,5.920,-0.200,M2III,1.608,-159.364768,51.261612,-5.725717,0.00000149,0.00001537,0.00000633,2.830382692814159,-0.03418917859991499,-0.00000009007838184722222,0.000000038445724,,,Sex,1,52709,,104.71285480508996,,,
52757,52911,93702,4227,,53    Leo,,10.820953,10.545202,116.6861,-4.37,-24.39,-7.0,5.320,-0.015,A2V,0.035,-109.293551,34.849986,21.354850,0.00000505,0.00000098,-0.00001487,2.8329188126193685,0.18404849634700998,-0.000000021186357840277773,-0.000000118246056,,53,Leo,1,52757,,88.30799004185621,,,
52768,52922,93943,4239,,,,10.823457,-59.323793,225.7336,-16.79,-5.94,4.0,5.850,-0.918,B9.5IV/V,0.008,-109.745930,34.915055,-194.145420,0.00000891,0.00001645,-0.00000683,2.8335745177481018,-1.035395506981905,-0.00000008140021696527778,-0.000000028797932,,,Car,1,52768,,202.8616716966293,,,
52789,52943,93813,4232,,Nu  Hya,,10.827079,-16.193648,44.0723,92.77,199.02,-1.0,3.110,-0.111,K0/K1III,1.232,-40.343946,12.793047,-12.291085,-0.00001636,-0.00001561,0.00004112,2.8345227794144505,-0.28263248033336374,0.00000044976165145138887,0.000000964876187,Nu,,Hya,1,52789,,96.47171518961676,,,
52794,52948,93833,4233,,,,10.828747,-9.852695,104.4932,9.78,-27.17,40.0,5.850,0.755,G8III:,1.074,-98.150183,31.076252,-17.880489,-0.00003768,0.00000673,-0.00002056,2.8349592828793075,-0.17196196658392374,0.00000004741477795833333,-0.000000131723877,,,Sex,1,52794,,43.45102241715714,,,
52811,52965,93905,4238,,,,10.832506,-34.058183,132.4503,-40.12,6.99,-12.0,5.610,0.000,A1V,0.038,-104.645077,33.019419,-74.176675,0.00001505,0.00002226,0.00001059,2.8359435110615743,-0.594427427475835,-0.00000019450724863888888,0.000000033888476,,,Ant,1,52811,,87.09635899560806,,,
52826,52980,93903,4237,,41    Sex,,10.838349,-8.897763,95.2381,-5.33,-14.72,-4.0,5.800,0.906,A3m,0.156,-89.774172,28.176142,-14.730643,0.00000560,0.00000082,-0.00000608,2.83747311789502,-0.15529525444001374,-0.00000002584056917361111,-0.000000071364573,,41,Sex,1,52826,,37.80941866832965,,,
52881,53035,94014,4240,,,,10.851502,-3.092667,155.0388,-54.06,-10.92,37.0,5.950,-0.002,K2,1.475,-147.867863,45.850433,-8.364519,-0.00002363,0.00004987,-0.00001024,2.8409166737100873,-0.053977224239463745,-0.00000026209027570833334,-0.000000052941653,,,Sex,1,52881,,87.2569442770116,,,
52889,53043,93859,4235,,43    UMa,,10.853067,56.582250,109.5290,-69.47,5.46,15.0,5.660,0.462,K2III,1.132,-57.623020,17.841853,91.421480,0.00000515,0.00003702,0.00001440,2.841326392999441,0.9875465596197275,-0.0000003368000638819445,0.000000026470826,,43,UMa,1,52889,,56.91149576288411,,,
52910,53064,93875,4236,,42    UMa,,10.856594,59.320119,83.5422,-29.73,-51.20,-17.0,5.570,0.960,K2III,1.160,-40.730976,12.570300,71.848793,-0.00000501,0.00001415,-0.00002553,2.8422497928178116,1.0353313920347151,-0.00000014413510722916667,-0.000000248224604,,42,UMa,1,52910,,35.974933515574236,,,
53000,53154,94367,4250,,,,10.875236,-57.240405,100000.0000,-6.77,3.63,-24.0,5.260,-14.740,B9Ia,0.130,-51782.471216,15704.564836,-84094.840955,-0.00045094,0.00356628,0.00097285,2.8471300588084962,-0.9990335400110599,-0.00000003282188617361111,0.000000017598736,,,Car,1,53000,,68548822.6452662,V524,5.306,5.226
53075,53229,94264,4247,,46    LMi,,10.888526,34.214871,29.0867,92.47,-286.06,16.0,3.790,1.472,K0III-IV,1.040,-23.041794,6.900625,16.355475,-0.00003843,-0.00000210,-0.00002415,2.8506094506880912,0.5971621529923775,0.0000004483072104097222,-0.000001386858014,,46,LMi,1,53075,,22.4491550756959,,,
53098,53252,94388,4251,Gl 403.1,,,10.891536,-20.138731,30.8071,80.53,-239.09,-3.8,5.230,2.787,F6V,0.480,-27.714225,8.276166,-10.606702,0.00001183,-0.00001609,-0.00003219,2.8513973791789984,-0.35148716648399503,0.0000003904204569513889,-0.000001159141028,,,Hya,1,53098,,6.686517721976391,,,
53099,53253,94510,4257,Gl 404.1,,,10.891559,-58.853171,29.1290,79.75,38.65,8.1,3.780,1.458,K0III-IV...,0.945,-14.436596,4.310989,-24.929960,-0.00001180,-0.00000823,-0.00000427,2.851403499090465,-1.0271816044207387,0.00000038663891024305556,0.000000187380487,,,Car,1,53099,,22.740499508958955,,,
53103,53257,94132,4243,,,,10.891986,69.853881,44.2870,-397.51,-67.48,15.0,5.910,2.679,G9IV,1.010,-14.615784,4.363281,41.577529,0.00000631,0.00008718,0.00000941,2.851515147149961,1.219180217417629,-0.000001927182861576389,-0.000000327152271,,,UMa,1,53103,,7.385841781207968,,,
53107,53261,94247,4246,,44    UMa,,10.892911,54.585128,200.4008,-66.85,-9.83,1.0,5.120,-1.389,K3III,1.355,-111.287041,33.189755,163.322132,0.00001053,0.00006463,-0.00000470,2.8517574421429774,0.95269021099964,-0.00000032409794545138884,-0.000000047657184,,44,UMa,1,53107,,313.0401190096238,,,
53118,53272,94650,4262,,,,10.895031,-70.720337,233.1002,-29.45,0.48,6.0,5.990,-0.848,B6V,-0.020,-73.766909,21.955376,-220.027573,0.00000706,0.00003262,-0.00000561,2.852312485695747,-1.2343027206378312,-0.00000014277762892361112,0.000000002327105,,,Car,1,53118,,190.1953960442308,,,
53119,53273,94402,4253,,,,10.895476,-2.129205,95.8773,-83.35,15.00,15.0,5.450,0.541,G8III,0.966,-91.833410,27.320656,-3.562142,-0.00000390,0.00004158,0.00000640,2.852428847193226,-0.037161637682045,-0.00000040409220274305553,0.000000072722052,,,Leo,1,53119,,52.91758304203464,,,
53141,53295,94334,4248,,45Ome UMa,,10.899648,43.189956,75.5287,44.78,-24.43,-17.0,4.660,0.269,A1Vs,-0.039,-52.797900,15.644705,51.693196,0.00000163,-0.00001758,-0.00001842,2.8535211186212037,0.7538069346501575,0.00000021709956615277776,-0.000000118439982,Ome,45,UMa,1,53141,,67.98294904549553,,,
53161,53316,94481,4255,,,,10.904938,-13.758036,151.0574,-6.35,9.53,5.0,5.650,-0.246,K0III + (G),0.832,-140.735060,41.489796,-35.924801,-0.00000504,0.00000633,0.00000556,2.8549061146253987,-0.24012301972599875,-0.000000030785668715277775,0.000000046202743,,,Crt,1,53161,,109.24460532267929,,,
53179,53334,94683,4266,,,,10.908222,-61.826622,442.4779,4.92,-3.85,-3.0,5.950,-2.279,K4III,1.736,-200.436262,58.902859,-390.054389,0.00000540,-0.00001259,-0.00000119,2.85576591571229,-1.0790781223216024,0.000000023852833083333333,-0.000000018665326,,,Car,1,53179,,710.5587633694735,,,
53222,53377,94497,4256,,,,10.916163,34.034798,88.8889,-57.68,-45.20,-28.0,5.730,0.986,G7III:,1.032,-70.716298,20.622079,49.750649,0.00001927,0.00002027,-0.00003217,2.8578447561453544,0.5940192795618987,-0.00000027964053094444443,-0.000000219135783,,,UMa,1,53222,,35.12367904656808,,,
53239,53394,94776,4271,,,,10.921456,-60.517003,93.4579,-36.09,84.30,-26.0,5.930,1.077,K0III,1.065,-44.175129,12.815878,-81.355067,-0.00001481,0.00002132,0.00004194,2.8592305150189983,-1.056220959893095,-0.00000017496925731250004,0.000000408697932,,,Car,1,53239,,32.299812405956246,T,5.944,5.914
53262,53417,94601,4259,,54    Leo,,10.926890,24.749718,87.9507,-78.41,-14.89,5.0,4.300,-0.421,A1,0.016,-76.740685,22.145239,36.821043,0.00000225,0.00003414,-0.00000362,2.8606529817539395,0.43196407234837625,-0.0000003801424069236111,-0.000000072188757,,54,Leo,1,53262,,128.35121968394975,,,
53268,53423,94672,4265,,55    Leo,,10.928444,0.736922,44.8632,103.00,-3.41,-2.0,5.910,2.651,F2III,0.425,-43.105827,12.420137,0.577002,-0.00000425,-0.00002209,-0.00000077,2.8610598503832962,0.0128617213437225,0.0000004993580909722222,-0.000000016532146,,55,Leo,1,53268,,7.578792209160491,,,
53271,53426,94600,4258,,46    UMa,,10.928999,33.506929,72.6216,-111.67,-27.59,-22.0,5.020,0.715,K1III,1.101,-58.188394,16.756789,40.089761,0.00002375,0.00003407,-0.00002052,2.8612053158249258,0.5848062265991775,-0.0000005413914370763889,-0.000000133760094,,46,UMa,1,53271,,45.08167045414601,,,
53294,53449,94705,4267,,56    Leo,,10.933742,6.185371,119.1895,-22.45,-5.48,-13.0,5.910,0.529,M5IIIvar,1.256,-113.908698,32.649618,12.842122,0.00001595,0.00000892,-0.00000458,2.8624468646441263,0.10795508553184624,-0.00000010884067128472222,-0.000000026567789,,56,Leo,1,53294,,53.5056938173137,VY,6.079,5.819
53347,53502,94890,4273,,Iot Ant,,10.945289,-37.137765,58.2751,74.96,-124.50,-0.2,4.600,0.773,K0III,1.006,-44.696342,12.665166,-35.182633,0.00001481,-0.00002621,-0.00002791,2.8654699288929306,-0.64817628343903,0.0000003634163349444445,-0.000000603593032,Iot,,Ant,1,53347,,42.73660314969305,,,
53375,53530,94985,4274,,,,10.952183,-50.765018,102.9866,-37.55,12.92,16.0,5.900,0.836,A7Vni,0.173,-62.703794,17.645676,-79.769252,-0.00000969,0.00002220,-0.00000859,2.8672748860840507,-0.8860167019181387,-0.00000018204753704861112,0.000000062637927,,,Vel,1,53375,,40.3273792976113,IW,5.917,5.877
53543,53699,95221,4282,,,,10.987150,-33.737595,48.5201,-4.53,-58.03,-10.0,5.700,2.270,F2V,0.374,-38.938548,10.574076,-26.947539,0.00001580,-0.00000319,-0.00000567,2.876429230831977,-0.5888321137020576,-0.000000021962059729166666,-0.000000281337378,,,Hya,1,53543,,10.764652136298343,,,
53565,53721,95128,4277,Gl 407,47    UMa,,10.991120,40.430257,14.0627,-315.92,55.15,11.6,5.030,4.290,G0V,0.624,-10.333319,2.794615,9.120037,-0.00000074,0.00002251,0.00001056,2.8774684462954285,0.7056410985290099,-0.0000015316233796111113,0.000000267374744,,47,UMa,1,53565,,1.6749428760264369,,,
53567,53723,95234,4284,,,,10.991925,-16.353701,202.8398,-43.14,-8.55,-33.0,5.880,-0.656,M1III,1.600,-187.894106,50.772081,-57.112743,0.00004461,0.00003189,0.00000144,2.8776791479495594,-0.2854259327012288,-0.00000020914862179166666,-0.000000041451569,,,Crt,1,53567,,159.36758810287665,,,
53570,53726,95129,4278,,,,10.992438,36.093100,253.8071,67.25,-51.05,-26.0,5.990,-1.033,M2III,1.595,-197.997636,53.473491,149.517384,-0.00003655,-0.00007584,-0.00006642,2.8778136288255016,0.6299434293978988,0.00000032603720017361114,-0.000000247497383,,,UMa,1,53570,,225.52775667452468,,,
53584,53740,95272,4287,,7Alp Crt,,10.996244,-18.298783,48.8043,-462.39,129.11,47.0,4.080,0.638,K1III,1.079,-44.746057,12.036889,-15.323330,-0.00002492,0.00011999,0.00001391,2.8788099898626966,-0.3193740189992575,-0.0000022417299775208332,0.000000625942942,Alp,7,Crt,1,53584,,48.39494493016627,,,
53606,53762,95347,4292,,,,10.999831,-43.807110,93.5454,-62.71,10.03,-5.0,5.810,0.955,B8/B9V,-0.064,-65.208168,17.475637,-64.755157,0.00000788,0.00002733,0.00000682,2.879749067766733,-0.764578312515395,-0.0000003040266590763889,0.000000048626812,,,Vel,1,53606,,36.14098626396132,,,
53618,53773,95370,4293,,,,11.002572,-42.225859,60.1685,23.00,4.50,-5.0,4.370,0.473,A3IV,0.116,-43.044414,11.502641,-40.436502,0.00000107,-0.00000723,0.00000441,2.880466611687532,-0.7369802621046188,0.00000011150714652777777,0.000000021816615,,,Vel,1,53618,,56.33781508509383,,,
53622,53778,95314,4289,,,,11.003248,-14.083368,142.6534,-8.79,-28.65,-6.0,5.860,0.089,K5III,1.501,-133.681283,35.697978,-34.712334,0.00001198,0.00000309,-0.00001772,2.880643656117678,-0.24580114636729125,-0.00000004261512252083333,-0.000000138899119,,,Crt,1,53622,,80.24167763085845,,,
53625,53781,95212,4280,,,,11.004084,45.526276,253.1646,9.66,3.03,9.0,5.470,-1.547,K5III,1.466,-171.368144,45.721608,180.651181,-0.00000672,-0.00001048,0.00000917,2.8808624077887632,0.7945834205362226,0.00000004683300154166666,0.000000014689854,,,UMa,1,53625,,362.0762177566729,,,
53651,53807,95345,4291,,58    Leo,,11.009347,3.617494,110.4972,15.66,-16.24,6.0,4.840,-0.377,K1III,1.144,-106.589011,28.281073,6.971851,-0.00000860,-0.00000640,-0.00000829,2.8822402553159456,0.06313718107976625,0.000000075921822375,-0.000000078733741,,58,Leo,1,53651,,123.25370982033444,,,
53669,53824,95382,4294,,59    Leo,,11.012445,6.101449,46.3607,-51.03,-22.24,-12.0,4.980,1.649,A5III,0.166,-44.565858,11.785895,4.927631,0.00001422,0.00000810,-0.00000627,2.883051395246315,0.1064903795525825,-0.0000002474004211875,-0.000000107822562,,59,Leo,1,53669,,19.072165205939058,,,
53682,53838,95310,4288,,49    UMa,,11.014009,39.212092,115.4734,-80.94,-16.34,3.0,5.060,-0.252,Am,0.255,-86.505796,22.839537,73.001474,0.00000368,0.00004589,-0.00000515,2.883460852428311,0.6843801138376437,-0.0000003924081930416666,-0.000000079218555,,49,UMa,1,53682,,109.84998450583755,,,
53751,53907,95578,4299,,61    Leo,,11.030465,-2.484585,179.2115,9.58,-36.11,-14.0,4.730,-1.537,K5III,1.593,-173.306253,44.958910,-7.768920,0.00001307,-0.00001199,-0.00003072,2.887769015395068,-0.043364184829425,0.00000004644515059722222,-0.00000017506622,,61,Leo,1,53751,,358.7566830392618,,,
53754,53910,95418,4295,Wo 9343,48Bet UMa,Merak,11.030677,56.382427,24.4499,81.66,33.74,-12.0,2.340,0.399,A1V,0.033,-13.103033,3.398358,20.360601,0.00000737,-0.00001191,-0.00000801,2.887824569114951,0.9840589862911813,0.00000039589885154166667,0.000000163576135,Bet,48,UMa,1,53754,,60.311481961781745,,,
53798,53954,95608,4300,,60    Leo,,11.038827,20.179842,38.8651,-9.60,39.57,-10.0,4.420,1.472,A1m,0.053,-35.330409,9.082879,13.407184,0.00001224,-0.00000128,0.00000347,2.8899580277565082,0.35220468360676377,-0.000000046542113333333326,0.000000191840773,,60,Leo,1,53798,,22.4491550756959,,,
53873,54029,95808,4305,,,,11.054133,-11.303470,103.8422,-81.71,-107.11,-8.0,5.510,0.428,G7III...,0.938,-98.721794,24.958459,-20.353631,0.00002811,0.00003532,-0.00005127,2.893965373763989,-0.19728275973441375,-0.0000003961412583819444,-0.000000519283933,,,Crt,1,53873,,58.72188659713031,,,
53893,54049,95849,4306,,62    Leo,,11.060164,-0.000833,185.8736,-60.23,-0.41,-8.0,5.950,-0.396,K3III,1.218,-180.275484,45.273818,-0.002702,0.00002115,0.00005064,-0.00000037,2.8955442939713016,-0.00001453739269,-0.00000029200327979861115,-0.000000001987736,,62,Leo,1,53893,,125.42958923023174,,,
53905,54061,95689,4301,,50Alp UMa,Dubhe,11.062155,61.751033,37.6790,-136.46,-35.25,-9.0,1.810,-1.070,F7V comp,1.061,-17.298705,4.334880,33.191332,0.00000478,0.00002450,-0.00001116,2.896065350203451,1.0777588446528075,-0.0000006615767484861111,-0.000000170896822,Alp,50,UMa,1,53905,,233.3458062281002,,,
53981,54137,96113,4311,,,,11.075343,-47.679103,87.6424,-115.47,32.74,-16.0,5.670,0.956,A8III/IV,0.256,-57.287428,14.145371,-64.801421,0.00001247,0.00004745,0.00002146,2.8995179426243767,-0.8321573391300088,-0.0000005598143569375,0.000000158727999,,,Vel,1,53981,,36.10771451003529,,,
54016,54173,96146,4313,,,,11.081721,-35.804678,158.7302,-21.69,4.45,11.0,5.430,-0.573,A0V,0.021,-125.030674,30.650770,-92.861017,-0.00000683,0.00001886,-0.00000380,2.901187859884236,-0.62490952022568,-0.0000001051560873125,0.000000021574208,,,Ant,1,54016,,147.63862777538625,,,
54024,54182,96097,4310,,63Chi Leo,,11.083619,7.336007,28.9939,-344.41,-47.40,5.0,4.620,2.308,F2III-IVvar,0.332,-27.933018,6.832954,3.702177,0.00000575,0.00004843,-0.00000595,2.9016847077155243,0.128037481235265,-0.0000016697467972013892,-0.000000229801684,Chi,63,Leo,1,54024,,10.394413751488006,,,
54046,54204,96202,4314,NN 3642A,Chi1Hya,,11.088867,-27.293612,43.2339,-190.74,-6.87,19.1,4.920,1.741,F3IV/V,0.369,-37.332873,9.078033,-19.825005,-0.00000678,0.00004279,-0.00001024,2.903058599580875,-0.4763633994336162,-0.0000009247336142916668,-0.000000033306699,Chi-1,,Hya,1,54046,NN 3642,17.522658618857076,,,
54097,54255,96314,4317,,Chi2Hya,,11.099324,-27.287853,212.3142,34.44,-17.10,30.0,5.690,-0.945,B8V,-0.067,-183.465713,44.080514,-97.337937,-0.00002695,-0.00002998,-0.00002971,2.9057962999860263,-0.4762628864024663,0.00000016696983158333331,-0.000000082903139,Chi-2,,Hya,1,54097,,207.9696687103696,Chi-2,5.92,5.66
54143,54301,96566,4325,Gl 412.1,,,11.109015,-62.424113,122.1001,-36.83,9.57,-2.0,4.620,-0.814,G8III,0.988,-54.992171,13.065371,-108.229327,0.00000108,0.00002215,0.00000444,2.9083332366273127,-1.0895063080291463,-0.00000017855687854861113,0.000000046396669,,,Car,1,54143,,184.33168795057549,,,
54169,54327,96706,4329,,,,11.113866,-70.877930,252.5253,-22.57,3.30,7.0,5.580,-1.432,B2V,-0.070,-80.506625,19.019284,-238.591721,0.00000036,0.00002831,-0.00000544,2.9096031935535827,-1.2370532490100536,-0.00000010942244770138889,0.000000015998851,,,Car,1,54169,,325.6866822016701,,,
